id date age minVel slowVel type count correct incorrect corrected dropped percCorrect latency accuracy accuracyLast accuracyMost
10316 20130730 26.808 8 1 as 44 28 13 13 7 68.3 376 1.67 1.55 1.37
10316 20130730 26.808 8 4 as 44 23 15 16 10 60.5 401 2.03 1.86 1.43
10359 20061023 20.33 4 1 as 36 16 11 17 9 59.3 584 1.29 1.29 0.85
10359 20061023 20.33 4 4 as 36 17 12 21 7 58.6 592 1.45 1.45 1.03
10359 20061023 20.33 8 1 as 36 18 10 15 8 64.3 579 1.4 1.4 1.28
10359 20061023 20.33 8 4 as 36 19 10 15 7 65.5 588 1.58 1.58 1.4
10359 20070912 21.16 4 1 as 48 39 4 9 5 90.7 538 1.1 1.1 0.86
10359 20070912 21.16 4 4 as 48 35 6 11 7 85.4 559 1.42 1.42 1.01
10359 20070912 21.16 8 1 as 47 41 2 3 5 95.3 544 1.19 1.19 1.17
10359 20070912 21.16 8 4 as 47 39 4 5 5 90.7 561 1.51 1.51 1.37
10359 20090207 22.791 4 1 as 48 34 3 2 11 91.9 496 1.63 1.63 1.26
10359 20090207 22.791 4 4 as 48 34 3 3 11 91.9 522 2.36 2.36 1.4
10359 20090207 22.791 8 1 as 48 36 3 2 9 92.3 515 1.78 1.78 1.64
10359 20090207 22.791 8 4 as 48 37 3 2 8 92.5 585 1.84 1.84 1.74
10359 20091217 23.41 4 1 as 48 38 1 1 9 97.4 486 1.7 1.7 1.43
10359 20091217 23.41 4 4 as 48 39 1 2 8 97.5 495 1.73 1.73 1.31
10359 20091217 23.41 8 1 as 48 46 0 0 2 100 490 1.85 1.85 1.76
10359 20091217 23.41 8 4 as 48 46 0 0 2 100 513 1.83 1.83 1.76
10359 20101122 24.41 4 1 as 43 25 1 0 17 96.2 466 1.83 1.83 1.31
10359 20101122 24.41 4 4 as 43 23 1 0 19 95.8 499 1.66 1.66 1.05
10359 20101122 24.41 8 1 as 40 27 1 0 13 96.4 458 1.57 1.57 1.51
10359 20101122 24.41 8 4 as 40 24 3 2 14 88.9 501 1.47 1.47 1.4
10359 20121030 26.33 4 1 as 48 32 4 4 12 88.9 480 1.3 1.3 1.26
10359 20121030 26.33 4 4 as 48 30 4 5 14 88.2 511 1.42 1.42 1.08
10359 20121030 26.33 8 1 as 48 34 2 2 12 94.4 506 1.33 1.33 1.33
10359 20121030 26.33 8 4 as 48 32 3 3 13 91.4 547 1.4 1.4 1.29
10359 20131001 27.25 4 1 as 48 45 0 0 3 100 479 1.52 1.52 1.41
10359 20131001 27.25 4 4 as 48 37 0 0 11 100 508 1.58 1.58 1.4
10359 20131001 27.25 8 1 as 48 42 1 1 5 97.7 487 1.59 1.59 1.55
10359 20131001 27.25 8 4 as 48 42 1 1 5 97.7 527 1.63 1.63 1.59
10385 20061114 18.41 4 1 as 36 25 8 10 3 75.8 512 1.87 1.87 1.6
10385 20061114 18.41 4 4 as 36 25 8 11 3 75.8 530 2.08 2.08 1.72
10385 20061114 18.41 8 1 as 34 17 8 10 10 68 531 1.51 1.34 1.34
10385 20061114 18.41 8 4 as 34 18 8 10 9 69.2 539 1.81 1.65 1.53
10385 20071114 19.41 4 1 as 48 34 10 11 4 77.3 472 1.68 1.68 0.95
10385 20071114 19.41 4 4 as 48 36 11 14 1 76.6 487 2.24 2.24 1.25
10385 20071114 19.41 8 1 as 45 36 8 8 4 81.8 494 1.69 1.69 1.23
10385 20071114 19.41 8 4 as 45 36 9 9 3 80 514 2.13 2.13 1.58
10385 20081217 20.50 4 1 as 48 32 4 4 12 88.9 451 1.58 1.58 1.38
10385 20081217 20.50 4 4 as 48 36 4 5 8 90 464 2 2 1.42
10385 20081217 20.50 8 1 as 46 32 3 3 13 91.4 445 1.67 1.67 1.67
10385 20081217 20.50 8 4 as 46 32 3 4 13 91.4 468 1.88 1.88 1.75
10385 20091125 21.41 4 1 as 48 40 3 4 5 93 422 1.52 1.52 1.35
10385 20091125 21.41 4 4 as 48 36 3 4 9 92.3 438 1.95 1.95 1.6
10385 20091125 21.41 8 1 as 48 43 3 3 2 93.5 434 1.58 1.58 1.52
10385 20091125 21.41 8 4 as 48 41 3 3 4 93.2 454 1.85 1.85 1.64
10385 20110129 22.791 4 1 as 48 41 4 5 3 91.1 443 1.45 1.45 1.23
10385 20110129 22.791 4 4 as 48 40 4 5 4 90.9 461 1.73 1.73 1.15
10385 20110129 22.791 8 1 as 48 40 3 3 5 93 442 1.5 1.5 1.34
10385 20110129 22.791 8 4 as 48 40 3 3 5 93 464 1.67 1.67 1.29
10385 20120414 23.816 4 1 as 48 36 5 8 7 87.8 427 1.28 1.28 1.19
10385 20120414 23.816 4 4 as 48 34 7 11 7 82.9 449 1.67 1.67 1.25
10385 20120414 23.816 8 1 as 46 40 3 5 5 93 434 1.41 1.4 1.29
10385 20120414 23.816 8 4 as 46 37 4 6 7 90.2 465 1.77 1.76 1.46
10385 20130323 24.808 4 1 as 48 43 1 1 4 97.7 432 1.63 1.63 1.34
10385 20130323 24.808 4 4 as 48 44 2 2 2 95.7 449 1.93 1.93 1.47
10385 20130323 24.808 8 1 as 47 43 1 1 4 97.7 444 1.61 1.61 1.39
10385 20130323 24.808 8 4 as 47 43 2 2 3 95.6 465 1.81 1.81 1.6
